Username,Rating,Date,Review,Reply,Reply Date,Usefulness
Jessy Lucky,5,6 February 2025,Nice App to use,N/A,N/A,1 person found this review helpful
Zeus,4,6 February 2025,Good friendly app. Now I can make more friends.,N/A,N/A,1 person found this review helpful
MANAUWAR SHEKH,5,6 February 2025,Best make a new friend ❤️,N/A,N/A,1 person found this review helpful
Aryan Kumar,4,6 February 2025,This is a nice app i like it so much,N/A,N/A,1 person found this review helpful
JISHNU PATRA,4,6 February 2025,"Good app , but making friends became hard, without coin u can't do anything.... that's it, thank you",N/A,N/A,1 person found this review helpful
Pwaon Kumar,5,5 February 2025,Wow,N/A,N/A,"('N/A', 'N/A')"
Prakash Kumar,1,5 February 2025,No one reply and allis chargeable,Gyani - Made in India for India,11 February 2025,"('N/A', 'N/A')"
Zilla Anilkumar,1,5 February 2025,It's a very worst and fraud app.. Money theft app.. And don't install it.. It don't delete or uninstall the app....,Gyani - Made in India for India,11 February 2025,2 people found this review helpful
Mubeenataj Mubeenataj,4,5 February 2025,ಕಾಶ್ಮೀರ ಇವ್ ಲೇ 👌💋❤️❤️,N/A,N/A,1 person found this review helpful
Sai Prasad,1,5 February 2025,fake app totally fake,Gyani - Made in India for India,11 February 2025,"('N/A', 'N/A')"
Mubashira.k,5,5 February 2025,Good app,N/A,N/A,1 person found this review helpful
Jagjeet Kainth,5,5 February 2025,Dost app is very good app,N/A,N/A,1 person found this review helpful
Nir Shandhh,5,5 February 2025,"This app is very cool and it is very beautiful because making friends through this app is very easy and it is also very fun, along with this app we can talk to anyone as if we all have a low friend",N/A,N/A,"('N/A', 'N/A')"
Bijay Chettri,5,5 February 2025,Good,N/A,N/A,1 person found this review helpful
Kaif,5,5 February 2025,Nice app really enjoyed making new friends I'd recommend it to you all,N/A,N/A,"('N/A', 'N/A')"
dhamika rajani,5,5 February 2025,"*5/5 stars* ""Amazing app! Dostt App is so easy to use and the video and voice calls are crystal clear. The security features are top-notch and I feel safe using it. Highly recommend!""",N/A,N/A,1 person found this review helpful
Binshi T,3,5 February 2025,Dostt is a best app for connecting people and make good friends. This app is very easy to use and very genuine. Its features are very easy to use.,Gyani - Made in India for India,7 February 2025,1 person found this review helpful
indu devi,2,5 February 2025,I like it,Gyani - Made in India for India,7 February 2025,1 person found this review helpful
Gaurav Nitin,1,5 February 2025,Not worth installing it promises to give a lot reward for an amount of money and later disagrees,Gyani - Made in India for India,11 February 2025,"('N/A', 'N/A')"
Anas Mohd,5,5 February 2025,good app,N/A,N/A,1 person found this review helpful
suresh chandra sharma,5,5 February 2025,This app is very useful for me because of friend ship me and my friend chat in this app thanks!,N/A,N/A,"('N/A', 'N/A')"
Goutam Gowdaru,5,5 February 2025,Good App,N/A,N/A,"('N/A', 'N/A')"
Ajith Prema,5,5 February 2025,Good 💚💚💚,N/A,N/A,1 person found this review helpful
Chanda Dhurve,5,5 February 2025,Rating and review very nice and helpful very good and useful aap 👍,N/A,N/A,2 people found this review helpful
Akshit G,5,5 February 2025,I am loving this app now . It is just a little bluffery,N/A,N/A,1 person found this review helpful
NISHAD,1,5 February 2025,This app is worst of money dont add coins,Gyani - Made in India for India,11 February 2025,1 person found this review helpful
GW TUHIN FF,5,5 February 2025,Very good app 👍🏻😃,N/A,N/A,1 person found this review helpful
Ronaldo Bhat,4,5 February 2025,Dost is an awesome app it connects me with my family easily,N/A,N/A,"('N/A', 'N/A')"
Nithya S,5,5 February 2025,It's very good apppp,N/A,N/A,1 person found this review helpful
Chadaram Chiru,5,5 February 2025,"Rating: 4.5/5 I've been using the Dost app for a few weeks now, and I must say it's been a game-changer for my mental wellness journey. This app offers a holistic approach to mental health, providing a wide range of tools and resources to help users manage stress, anxiety, and other emotional challenges",N/A,N/A,1 person found this review helpful
Ashwini Girish,4,5 February 2025,It is a really good app to make friends online,N/A,N/A,1 person found this review helpful
Shibi,5,5 February 2025,It's a wonderful app and friendly interface,N/A,N/A,1 person found this review helpful
Nagendra Nagen,1,5 February 2025,😩... All cheating I no,Gyani - Made in India for India,7 February 2025,1 person found this review helpful
Irfan Kharaj,5,5 February 2025,This app is so good. Best way to connect with friends and make friends. It's enjoying app. I really find helpful friend and etc . Keep it up,N/A,N/A,"('N/A', 'N/A')"
SIMRAT YT,4,5 February 2025,Best appp dosttt. App beter then other app,N/A,N/A,1 person found this review helpful
Gantyada Bhanuprasad,4,5 February 2025,Yeah this dostt app is very good to make friends and it's have great features and nice ideology and also they create seperate friends zone,N/A,N/A,"('N/A', 'N/A')"
shantnu Kumar,4,5 February 2025,Does this app have privacy control,N/A,N/A,1 person found this review helpful
Fidha Fathima,5,5 February 2025,I love this app... it's very usefull....and 100%safe and secure....I got a lot of friends and money❤️,N/A,N/A,2 people found this review helpful
Milan Vank,5,5 February 2025,This is extremely best app I like aap very mach and we and my friend use this aap,N/A,N/A,1 person found this review helpful
Rekha Dobhal,5,5 February 2025,Nice app for making friends,N/A,N/A,1 person found this review helpful
sandeep jaat,5,5 February 2025,"Dostt is on of the best App to Make New Friends!. The app is easy to use, and the features like personalized profiles and chat options make interactions smooth and fun.",N/A,N/A,"('N/A', 'N/A')"
PAVAN sai Lithin,4,5 February 2025,Nice app for making the new friend and very unique interface,N/A,N/A,"('N/A', 'N/A')"
Dhruv Goyal,4,4 February 2025,It is a very good app.I really like this app.It makes you connected with friends and family.,N/A,N/A,1 person found this review helpful
Aryan Verma,5,4 February 2025,Good for alone peoples 👍,N/A,N/A,1 person found this review helpful
Richard Robert,1,4 February 2025,Yet another Scam App.,Gyani - Made in India for India,7 February 2025,1 person found this review helpful
Sreekrishnarajan Warrier,5,4 February 2025,If you are single and ready to mingle and create friends i suggest this one for you,N/A,N/A,1 person found this review helpful
Ameen KBRD,5,4 February 2025,Amazing app with new features.Superb interface and very user friendly.,N/A,N/A,1 person found this review helpful
Sonu Shah,5,4 February 2025,This app is amazing app for making friends online and enjoying the day. This is very simple and easy to use.,N/A,N/A,1 person found this review helpful
Sarmistha Dey,5,4 February 2025,Very good app. Thank you very much. Go for it.,N/A,N/A,1 person found this review helpful
Anjali Manoj,5,4 February 2025,The dost app hqs been a fantastic way to connect with friends and family. Thank you for downloading our app,N/A,N/A,1 person found this review helpful
Himachali Vj,5,4 February 2025,Dost App is a very good 👍,N/A,N/A,1 person found this review helpful
Ritesh Ahlawat,5,4 February 2025,Mast ha app bhai,N/A,N/A,1 person found this review helpful
D Sai,4,4 February 2025,This app very nice and never seen this app I loved this app,N/A,N/A,1 person found this review helpful
Harsh,5,4 February 2025,This is best app for make friends I already make new friends from this app,N/A,N/A,1 person found this review helpful
Gourav Singh,4,4 February 2025,Very useful and creative app and to much informative and interesting. Like to good app and very good 👍,N/A,N/A,1 person found this review helpful
Aysha Sana,5,4 February 2025,OMG!!! I'm sooo glad that I found this amazing app💥I highly recommending this app for everyone.,N/A,N/A,2 people found this review helpful
Naved Mahmood Khan,5,4 February 2025,Marvelous app,N/A,N/A,1 person found this review helpful
RAJA SHEKAR,1,4 February 2025,This app so worsted app so money Westd only no for yous to u,Gyani - Made in India for India,7 February 2025,1 person found this review helpful
Palle Srinath,5,4 February 2025,Does this app is very butiful app and good,N/A,N/A,1 person found this review helpful
Vijayasree s,1,4 February 2025,ഇത് ഫേക്ക് ആപ്പാണ് ആരും ഇതിൽ ചെയ്യരുത് എല്ലാവരും സംസാരിക്കില്ല ആരും ഇതിൽ സംസാരിക്കില്ല ഫോൺ എടുത്തു കൊണ്ട് മിണ്ടാതെ വയ്ക്കും നമ്മുടെ പൈസ ഓടിക്കൊണ്ടേയിരിക്കും. പിന്നെ മൊത്തം ഇത് ഹാങ്ങ് ആണ് ഇതിൽ ആരും വീഡിയോ കോൾ ചെയ്യൂല്ല വീഡിയോ കോൾ ചെയ്താലും എടുത്താലും അവര് ക്യാമറ മറച്ചുകൊണ്ട് അപ്പുറത്തു പോയിരിക്കും നമ്മുടെ പൈസ പോയിക്കൊണ്ടേയിരിക്കും എന്ന് പറഞ്ഞാൽ കൂടെ ഒരു റിപ്ലൈ തരാത്ത ആൾക്കാരാ അവര് കൈ നിരക്കാതെ മീൻ പിടിക്കാൻ നോക്കുകയാണ് 500 1000 റീചാർജ് മാത്രം ചെയ്തു കൊണ്ടേയിരിക്കണം അവർക്ക് നമ്മൾ കൊടുത്തു ദേവ ഈ ആപ,Gyani - Made in India for India,7 February 2025,"('N/A', 'N/A')"
Hema Latha,1,4 February 2025,always saying 24hrs wasteapp,Gyani - Made in India for India,7 February 2025,1 person found this review helpful
Agora veerapathirar,1,4 February 2025,Don't trust anyone it's fake i lose my money,Gyani - Made in India for India,7 February 2025,"('N/A', 'N/A')"
Trial1,1,3 February 2025,"Dostt App think practically, everyone reacharge here and get addicted at some point and spend some money at some time they will start realising there mistake band completely stop or delete the app , So think smart and release with monthly subscription plan just for chat I'm telling forget about video just chat u keep Monthly (1,3or 6 months plan ) subscription see the result and thank me later",Gyani - Made in India for India,24 January 2025,"('N/A', 'N/A')"
Ekta Jain,2,3 February 2025,Niceandverygoodapp,Gyani - Made in India for India,3 February 2025,"('N/A', 'N/A')"
Chitra Sankar,4,3 February 2025,Dostt is a good app for making frds and new nembers,N/A,N/A,1 person found this review helpful
Scam Gamerz,5,3 February 2025,Dostt app is very nice having good experience while using,N/A,N/A,1 person found this review helpful
Sonia Rasamsetti,4,3 February 2025,Dost app is really a wonderful and loving financial and getting loans..The quick approval process and timely disbursement are a lifesaver during emergencies.The seamless interface makes it effortless to stay in touch through texts ..Im particularly fond of the group chat feature with streamlines event planning and sharing updates with multiple people.Iam highly recommend this app for anyone who looking for a trusted financial app.....,N/A,N/A,2 people found this review helpful
Usama Sd,5,3 February 2025,Super app,N/A,N/A,1 person found this review helpful
Raniya Rashik,4,3 February 2025,Dostt app is one of the amazing app for creating new friends and families. It is a secured platform.,N/A,N/A,1 person found this review helpful
Usha Renga,5,3 February 2025,This app useful for content,N/A,N/A,1 person found this review helpful
gokul raj,4,3 February 2025,"Dostt is a social networking platform designed to foster genuine connections through secure audio and video calls. The app emphasizes user privacy, allowing interactions without the need to disclose personal information.",N/A,N/A,1 person found this review helpful
jayasree Jaya,5,3 February 2025,The dostt app is a fantastic way to connect with friends and family.As some one who values meaningful connections but often finds it challenge to meet new people.This app is easy to use and The features like personalized profile and chat options make interaction smooth and fun.,N/A,N/A,4 people found this review helpful
Sudip Das,5,3 February 2025,Very nice app,N/A,N/A,1 person found this review helpful
Saleena Beevi,5,3 February 2025,This application is nice to use...and very easy...thank you for this application,N/A,N/A,1 person found this review helpful
SHIvam Kumar,5,3 February 2025,Dostt app is a very good platform for making friends I make too much friends on this app,N/A,N/A,1 person found this review helpful
lalit,5,3 February 2025,It is good app for spending a lot of time I'm loving it,N/A,N/A,1 person found this review helpful
Ansar Baig,5,3 February 2025,"Dosti app is the best app.its ability to foster genuine connections and friendships through video and audio calls, with users appreciating the friendly and caring community where they can easily find people to talk to, alleviating feelings of loneliness.",N/A,N/A,"('N/A', 'N/A')"
Vishal Kumar,5,3 February 2025,this is app very helpful,N/A,N/A,1 person found this review helpful
Laxmi Tiwari,5,3 February 2025,This is the best app to make new friends online,N/A,N/A,1 person found this review helpful
ash king,5,3 February 2025,I like this app i got many friends from this app,N/A,N/A,1 person found this review helpful
SHIFANA K,4,3 February 2025,Dostt app is an amazing app It help to connect our friends and family very easily,N/A,N/A,1 person found this review helpful
Aryan Pal,4,3 February 2025,It is best app to make friends,N/A,N/A,1 person found this review helpful
Bursu Sivaiah,5,2 February 2025,Good app,N/A,N/A,1 person found this review helpful
