Username,Rating,Date,Review,Reply,Reply Date,Usefulness
Satish Tiwari,5,1 April 2025,this is very useful app for last minute..,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,1 April 2025,"('N/A', 'N/A')"
Dibyendu Das Mahanta,5,1 April 2025,very good 😊,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,1 April 2025,"('N/A', 'N/A')"
Syeda Hajera,1,1 April 2025,swiggy is taking longer time to deliver the items,"We're apologetic about this experience you've faced while ordering with us. Please write to us at swiggysocial@swiggy.in from your registered email address detailing your experience, so we can look into the issue and resolve it for you.",1 April 2025,"('N/A', 'N/A')"
Asit Kumar Sahu,1,1 April 2025,the actual price of the dish at the hotel is high.not getting a good deal.too late delivery.time taken so much.,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap.",1 April 2025,"('N/A', 'N/A')"
Atal csc centre Csc,5,1 April 2025,swiggy was a best company,"Hey there, thank you for the perfect ratings. We really appreciate your efforts for contributing towards our improvements.",1 April 2025,"('N/A', 'N/A')"
Fatima Sabir,1,1 April 2025,Why you people don't just cancel the order if we request?? and you take a charge of same amount what we order ?? make your rules easy to follow,"Hey there, please drop an email at swiggysocial@swiggy.in with your order ID, it will help us get this checked and get back to you with an apt resolution.",1 April 2025,"('N/A', 'N/A')"
Khokher Sahab,5,1 April 2025,good,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",1 April 2025,"('N/A', 'N/A')"
Himanshu Kumar,4,1 April 2025,good,"Hello, thank you for the positive review. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",1 April 2025,"('N/A', 'N/A')"
arun charu,5,1 April 2025,i love a app,"Hey there, glad that we have stood up to your expectations. Thank you for the positive review and the perfect star rating. Keep Swiggying. 🙂",1 April 2025,"('N/A', 'N/A')"
Nihar ranjan Dash,5,1 April 2025,good,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",1 April 2025,"('N/A', 'N/A')"
ᴛʀɪꜱʜᴀ,5,1 April 2025,Good Experience,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",1 April 2025,"('N/A', 'N/A')"
Aadil Khan,5,1 April 2025,good,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,1 April 2025,"('N/A', 'N/A')"
Neha Phadke,1,1 April 2025,Horrible Service ...! standard 1 hr delivery(500 m away)+ goons to delivery (making it unsafe) + unfair treatment on fees(they don't bother) + cold food(food travels areas and comes) + spillage (cupcakes turned upside down on the cream side) = I am happy to uninstall ! request all to do the same ...reason for anxiety and anger ! #stopswiggy #uninstallswiggy #buya2wheeler #bringbacktheolddays #getityourselves,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",1 April 2025,"('N/A', 'N/A')"
fardeen shaikh,1,1 April 2025,they are doing same mistake like amazon multiple order to delivery boy that's why order delay from Amazon so I shift here now swiggy also doing same things.. it's time to shut down all online food delivery apps. what will.be the benefits if I drop a mail ?,"Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",1 April 2025,"('N/A', 'N/A')"
Anunay S,1,1 April 2025,"Absolute pathetic app, I'm already a member and now it's forcing me to buy the upgraded ""black membership"". Food is always late, 30mins ETA always results into 60mins+ hence often cold. So after paying 15-20% extra than the original prices + membership fee + app charges results into receiving cold food and roughly paying 1.5x of the original price of the food. More than happy to delete this app and order directly from the trusted restaurants.","Hey there, sorry for the delay in delivering the food. Please share the order details to swiggysocial@swiggy.in and we will check this and address it.",1 April 2025,"('N/A', 'N/A')"
Riz Khan,4,1 April 2025,good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email at swiggysocial@swiggy.in.",1 April 2025,"('N/A', 'N/A')"
Ashish Maheshwari,1,1 April 2025,the worst services today I got,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap.",1 April 2025,"('N/A', 'N/A')"
Anitha Babu,1,1 April 2025,"worst app, changed my contact number to another and shared with the delivery partner.",That doesn't seem right. Kindly help us with more details of this concern by writing to us at swiggysocial@swiggy.in from your registered email ID and we'll get this checked right away for you.,1 April 2025,"('N/A', 'N/A')"
Sai Ganesh,5,1 April 2025,super,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",1 April 2025,"('N/A', 'N/A')"
Shubham Parwani,5,1 April 2025,excellent,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",1 April 2025,"('N/A', 'N/A')"
Sanjay Behera,5,1 April 2025,okbhai,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",1 April 2025,"('N/A', 'N/A')"
Ayyub Md,4,1 April 2025,Swiggy has to look out for pricing which can be highly appreciated by the customers,"Hey, thanks for the rating! This motivates us to keep serving you better with every order. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email at swiggysocial@swiggy.in.",1 April 2025,"('N/A', 'N/A')"
Rajat Kumar bansal,5,1 April 2025,good,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",1 April 2025,"('N/A', 'N/A')"
shivu kumar,2,1 April 2025,nice,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",1 April 2025,"('N/A', 'N/A')"
Pummy Lovely,3,1 April 2025,good,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",1 April 2025,"('N/A', 'N/A')"
Mr. Choudhary,5,1 April 2025,good,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,1 April 2025,"('N/A', 'N/A')"
Pramila Koshy,1,1 April 2025,"Order was supposed to be delivered in 35 mins but was delivered in 1hr 15 mins. After picking my order the guy goes to deliver some other order & the food delivered to me came cold, soggy & stale. They don't keep to their word of delivering on time & when questioned the guy was rude.","Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",1 April 2025,"('N/A', 'N/A')"
ARVIND MANE,5,1 April 2025,fast ऑर्डर,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",1 April 2025,"('N/A', 'N/A')"
Anmol Bajwa,5,1 April 2025,very good,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",1 April 2025,"('N/A', 'N/A')"
vinay kumar,1,1 April 2025,worst service,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,1 April 2025,"('N/A', 'N/A')"
swati vadhela,5,1 April 2025,best,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,1 April 2025,"('N/A', 'N/A')"
Sajith Ps,5,1 April 2025,good app,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,1 April 2025,"('N/A', 'N/A')"
Karan Kumar,5,1 April 2025,good,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,1 April 2025,"('N/A', 'N/A')"
SameerSTL,1,1 April 2025,delivery So Late 😔😕,"Hey there, we completely understand that we have missed the mark in delivering the order within the promised timeline. Please share your registered details or the order ID by writing to us at swiggysocial@swiggy.in and we would be happy to connect with you post having it checked.",1 April 2025,"('N/A', 'N/A')"
